3.6563 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
9.1405 	INFO 	Loaded monitor calibration from ['2022_10_20 13:53']
9.5351 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5367 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5386 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5415 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5440 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5448 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5467 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5493 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5498 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5503 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5523 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5541 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5557 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5575 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5588 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5610 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5627 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5632 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5642 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5669 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5674 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.5680 	DEBUG 	Uploading Texture Font fontname to graphics card
9.5761 	DEBUG 	Upload of Texture Font fontname complete
9.6047 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.6075 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.6100 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
9.6103 	DEBUG 	Uploading Texture Font fontname to graphics card
9.6137 	DEBUG 	Upload of Texture Font fontname complete
10.7020 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

10.7034 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff040d92910>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff040d928b0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7ff040d92730>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7ff052c33100>, multiSample=False, name='window1', numSamples=2, pos=[367.5, 239.0], screen=0, size=array([2940, 1912]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.7096 	EXP 	window1: mouseVisible = True
10.7097 	EXP 	window1: backgroundImage = ''
10.7097 	EXP 	window1: backgroundFit = 'none'
10.7126 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.7126 	EXP 	window1: recordFrameIntervals = False
10.7913 	EXP 	window1: recordFrameIntervals = True
11.6358 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

11.6368 	EXP 	window1: mouseVisible = False
16.7470 	INFO 	keyboard.Keyboard is using iohub backend.
16.7470 	EXP 	ETchi: status = STARTED
16.7526 	EXP 	window1: mouseVisible = True
16.7982 	EXP 	Created intro_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='intro_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=' Tasks', units='height', win=Window(...), wrapWidth=1)
16.8025 	EXP 	window1: mouseVisible = True
16.8723 	EXP 	Created intro_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='intro_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
16.8723 	INFO 	keyboard.Keyboard is using iohub backend.
16.8766 	EXP 	window1: mouseVisible = True
16.9471 	EXP 	Created Intro_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Intro_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
16.9471 	INFO 	keyboard.Keyboard is using iohub backend.
16.9517 	EXP 	window1: mouseVisible = True
16.9530 	EXP 	Created pracintro = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='pracintro', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.9531 	INFO 	keyboard.Keyboard is using iohub backend.
16.9567 	EXP 	window1: mouseVisible = True
16.9913 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2. , 0.7]), texRes=128.0, units='height', win=Window(...))
16.9955 	EXP 	window1: mouseVisible = True
17.0003 	EXP 	Created early = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='early', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
17.0003 	INFO 	keyboard.Keyboard is using iohub backend.
17.0067 	EXP 	window1: mouseVisible = True
