3.5032 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
10.4177 	INFO 	Loaded monitor calibration from ['2022_10_20 13:53']
10.8175 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8191 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8210 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8238 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8264 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8272 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8290 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8317 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8323 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8328 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8348 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8366 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8382 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8400 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8413 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8435 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8452 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8457 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8466 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8494 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8498 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8508 	DEBUG 	Uploading Texture Font fontname to graphics card
10.8563 	DEBUG 	Upload of Texture Font fontname complete
10.8815 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8842 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8868 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8871 	DEBUG 	Uploading Texture Font fontname to graphics card
10.8906 	DEBUG 	Upload of Texture Font fontname complete
11.9837 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

