3.0258 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
7.6797 	INFO 	Loaded monitor calibration from ['2022_10_20 13:53']
8.0392 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0408 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0427 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0455 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0480 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0489 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0507 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0533 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0538 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0542 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0561 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0579 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0594 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0613 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0625 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0647 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0664 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0669 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0678 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0706 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0710 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.0713 	DEBUG 	Uploading Texture Font fontname to graphics card
8.0764 	DEBUG 	Upload of Texture Font fontname complete
8.1027 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1054 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.1079 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
