3.0511 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
12.3860 	INFO 	Loaded monitor calibration from ['2022_10_20 13:53']
12.7595 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7612 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7630 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7658 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7683 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7692 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7710 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7736 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7741 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7745 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7764 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7782 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7797 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7815 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7828 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7849 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7866 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7872 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7880 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7908 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7912 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.7922 	DEBUG 	Uploading Texture Font fontname to graphics card
12.7972 	DEBUG 	Upload of Texture Font fontname complete
12.8262 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.8289 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.8315 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
12.8317 	DEBUG 	Uploading Texture Font fontname to graphics card
12.8353 	DEBUG 	Upload of Texture Font fontname complete
13.8856 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

13.8860 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f9782964b50>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f9782964af0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7f9782964940>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f9782c522b0>, multiSample=False, name='window1', numSamples=2, pos=[367.5, 239.0], screen=0, size=array([2940, 1912]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.8924 	EXP 	window1: mouseVisible = True
13.8924 	EXP 	window1: backgroundImage = ''
13.8924 	EXP 	window1: backgroundFit = 'none'
13.8956 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.8957 	EXP 	window1: recordFrameIntervals = False
13.9754 	EXP 	window1: recordFrameIntervals = True
14.8072 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

14.8079 	EXP 	window1: mouseVisible = False
18.9663 	INFO 	keyboard.Keyboard is using iohub backend.
18.9664 	EXP 	ETchi: status = STARTED
18.9716 	EXP 	window1: mouseVisible = True
19.0119 	EXP 	Created intro_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='intro_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=' Tasks', units='height', win=Window(...), wrapWidth=1)
19.0162 	EXP 	window1: mouseVisible = True
19.0768 	EXP 	Created intro_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='intro_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.0769 	INFO 	keyboard.Keyboard is using iohub backend.
19.0813 	EXP 	window1: mouseVisible = True
19.1493 	EXP 	Created Intro_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='Intro_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.1493 	INFO 	keyboard.Keyboard is using iohub backend.
19.1534 	EXP 	window1: mouseVisible = True
19.1546 	EXP 	Created pracintro = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='pracintro', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.1547 	INFO 	keyboard.Keyboard is using iohub backend.
19.1585 	EXP 	window1: mouseVisible = True
19.1881 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2. , 0.7]), texRes=128.0, units='height', win=Window(...))
19.1922 	EXP 	window1: mouseVisible = True
19.1970 	EXP 	Created early = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='early', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.1970 	INFO 	keyboard.Keyboard is using iohub backend.
19.2016 	EXP 	window1: mouseVisible = True
19.2030 	EXP 	Created late = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='late', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2066 	EXP 	window1: mouseVisible = True
19.2081 	EXP 	Created pracfeedback = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='pracfeedback', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2118 	EXP 	window1: mouseVisible = True
19.2299 	EXP 	Created intro_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='intro_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.2299 	INFO 	keyboard.Keyboard is using iohub backend.
19.2336 	EXP 	window1: mouseVisible = True
19.2521 	EXP 	Created main_image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='main_image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([2. , 0.7]), texRes=128.0, units='height', win=Window(...))
19.2566 	EXP 	window1: mouseVisible = True
19.2578 	EXP 	Created main_early = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='main_early', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2579 	INFO 	keyboard.Keyboard is using iohub backend.
19.2617 	EXP 	window1: mouseVisible = True
19.2628 	EXP 	Created main_late = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='main_late', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
19.2664 	EXP 	window1: mouseVisible = True
