3.4511 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
8.5443 	INFO 	Loaded monitor calibration from ['2022_10_20 13:53']
8.9261 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9278 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9297 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9325 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9350 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9358 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9377 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9403 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9408 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9411 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9431 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9449 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9465 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9483 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9496 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9517 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9534 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9539 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9548 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9576 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9580 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9585 	DEBUG 	Uploading Texture Font fontname to graphics card
8.9637 	DEBUG 	Upload of Texture Font fontname complete
8.9921 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9949 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9975 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.9977 	DEBUG 	Uploading Texture Font fontname to graphics card
9.0012 	DEBUG 	Upload of Texture Font fontname complete
10.0660 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

